clause_id,source_id,book_title,canonical_clause_no,text_type,chapter,six_channel,original_text,normalized_text,formula_names,check_source_attribution,check_clause_number,check_textual_boundary,check_original_text,check_chapter,check_formula_reference,check_source_position,review_status,corrected_field,original_value,corrected_value,reviewer_id,review_date,reason,notes
SHL_SONGBEN_AUX_0157,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨不可發汗病脈證並治第十五,,脈濡而弱，弱反在關，濡反在巔，微反在上，濇反在下。微則陽氣不足，濇則無血。陽氣反微，中風汗出而反躁煩。濇則無血，厥而且寒。陽微發汗，躁不得眠。,脈濡而弱，弱反在關，濡反在巔，微反在上，濇反在下。微則陽氣不足，濇則無血。陽氣反微，中風汗出而反躁煩。濇則無血，厥而且寒。陽微發汗，躁不得眠。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0158,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨不可發汗病脈證並治第十五,,動氣在右，不可發汗，發汗則衄而渴，心苦煩，飲即吐水。,動氣在右，不可發汗，發汗則衄而渴，心苦煩，飲即吐水。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0159,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨不可發汗病脈證並治第十五,,動氣在左，不可發汗，發汗則頭眩，汗不止，筋惕肉瞤。,動氣在左，不可發汗，發汗則頭眩，汗不止，筋惕肉瞤。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0160,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨不可發汗病脈證並治第十五,,動氣在上，不可發汗，發汗則氣上衝，正在心端。,動氣在上，不可發汗，發汗則氣上衝，正在心端。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0161,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨不可發汗病脈證並治第十五,,動氣在下，不可發汗，發汗則無汗，心中大煩，骨節苦疼，目運，惡寒，食則反吐，穀不得前。,動氣在下，不可發汗，發汗則無汗，心中大煩，骨節苦疼，目運，惡寒，食則反吐，穀不得前。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0162,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨不可發汗病脈證並治第十五,,咽中閉塞，不可發汗，發汗則吐，血氣欲絕，手足厥冷，欲得踡臥，不能自溫。,咽中閉塞，不可發汗，發汗則吐，血氣欲絕，手足厥冷，欲得踡臥，不能自溫。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0163,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨不可發汗病脈證並治第十五,,諸脈得數動微弱者，不可發汗，發汗則大便難，腹中乾，胃燥而煩，其形相象，根本異源。,諸脈得數動微弱者，不可發汗，發汗則大便難，腹中乾，胃燥而煩，其形相象，根本異源。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0164,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨不可發汗病脈證並治第十五,,脈微而弱，弱反在關，濡反在巔，弦反在上，微反在下。弦為陽運，微為陰寒。上實下虛，意欲得溫。微弦為虛，不可發汗，發汗則寒慄，不能自還。,脈微而弱，弱反在關，濡反在巔，弦反在上，微反在下。弦為陽運，微為陰寒。上實下虛，意欲得溫。微弦為虛，不可發汗，發汗則寒慄，不能自還。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0165,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨不可發汗病脈證並治第十五,,欬者則劇，數吐涎沫，咽中必乾，小便不利，心中饑煩，晬時而發，其形似瘧，有寒無熱，虛而寒慄，欬而發汗，踡而苦滿，腹中復堅。,欬者則劇，數吐涎沫，咽中必乾，小便不利，心中饑煩，晬時而發，其形似瘧，有寒無熱，虛而寒慄，欬而發汗，踡而苦滿，腹中復堅。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0166,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨不可發汗病脈證並治第十五,,厥，脈緊，不可發汗，發汗則聲亂，咽嘶舌萎，聲不得前。,厥，脈緊，不可發汗，發汗則聲亂，咽嘶舌萎，聲不得前。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0167,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨不可發汗病脈證並治第十五,,諸逆發汗，病微者難差，劇者言亂、目眩者死，命將難全。,諸逆發汗，病微者難差，劇者言亂、目眩者死，命將難全。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0168,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨不可發汗病脈證並治第十五,,欬而小便利，若失小便者，不可發汗，汗出則四肢厥逆冷。,欬而小便利，若失小便者，不可發汗，汗出則四肢厥逆冷。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0169,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨不可發汗病脈證並治第十五,,傷寒頭痛，翕翕發熱，形象中風，常微汗出。自嘔者，下之益煩，心中懊憹如饑；發汗則致痙，身強，難以屈伸；熏之則發黃，不得小便；灸則發欬唾。,傷寒頭痛，翕翕發熱，形象中風，常微汗出。自嘔者，下之益煩，心中懊憹如饑；發汗則致痙，身強，難以屈伸；熏之則發黃，不得小便；灸則發欬唾。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0170,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨可發汗脈證並治第十六,,大法，春夏宜發汗。,大法，春夏宜發汗。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0171,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨可發汗脈證並治第十六,,凡發汗，欲令手足俱周，時出以漐漐然，一時間許亦佳，不可令如水流漓。若病不解，當重發汗。汗多必亡陽，陽虛不得重發汗也。,凡發汗，欲令手足俱周，時出以漐漐然，一時間許亦佳，不可令如水流漓。若病不解，當重發汗。汗多必亡陽，陽虛不得重發汗也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0172,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨可發汗脈證並治第十六,,凡服湯發汗，中病便止，不必盡劑。,凡服湯發汗，中病便止，不必盡劑。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0173,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨可發汗脈證並治第十六,,凡云可發汗，無湯者，丸散亦可用。要以汗出為解，然不如湯，隨證良驗。,凡云可發汗，無湯者，丸散亦可用。要以汗出為解，然不如湯，隨證良驗。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0174,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨可發汗脈證並治第十六,,夫病脈浮大，問病者，言但便鞕爾，設利者，為大逆。鞕為實，汗出而解。何以故？脈浮，當以汗解。,夫病脈浮大，問病者，言但便鞕爾，設利者，為大逆。鞕為實，汗出而解。何以故？脈浮，當以汗解。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0175,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨可發汗脈證並治第十六,,下利後，身疼痛，清便自調者，急當救表，宜桂枝湯發汗。,下利後，身疼痛，清便自調者，急當救表，宜桂枝湯發汗。,['桂枝湯'],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0176,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨發汗後病脈證並治第十七,,發汗多亡陽，譫語者，不可下，與柴胡桂枝湯。和其榮衛，以通津液，後自愈。,發汗多亡陽，譫語者，不可下，與柴胡桂枝湯。和其榮衛，以通津液，後自愈。,['柴胡桂枝湯'],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0177,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨發汗後病脈證並治第十七,,此一卷，第十七篇，凡三十一證，前有詳說。,此一卷，第十七篇，凡三十一證，前有詳說。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0178,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨不可吐第十八,,合四證，已具太陽篇中。,合四證，已具太陽篇中。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0179,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨可吐第十九,,大法，春宜吐。,大法，春宜吐。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0180,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨可吐第十九,,凡用吐湯，中病即止，不必盡劑也。,凡用吐湯，中病即止，不必盡劑也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0181,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨可吐第十九,,病胸上諸實，胸中鬱鬱而痛，不能食，欲使人按之，而反有涎唾，下利日十餘行，其脈反遲，寸口脈微滑，此可吐之，吐之利則止。,病胸上諸實，胸中鬱鬱而痛，不能食，欲使人按之，而反有涎唾，下利日十餘行，其脈反遲，寸口脈微滑，此可吐之，吐之利則止。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0182,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨可吐第十九,,宿食在上脘者，當吐之。,宿食在上脘者，當吐之。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0183,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨可吐第十九,,病人手足厥冷，脈乍結，以客氣在胸中。心下滿而煩，欲食不能食者，病在胸中，當吐之。,病人手足厥冷，脈乍結，以客氣在胸中。心下滿而煩，欲食不能食者，病在胸中，當吐之。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0184,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨不可下病脈證並治第二十,,脈濡而弱，弱反在關，濡反在巔，微反在上，濇反在下。微則陽氣不足，濇則無血。陽氣反微，中風、汗出而反躁煩；濇則無血，厥而且寒。陽微不可下，下之則心下痞鞕。,脈濡而弱，弱反在關，濡反在巔，微反在上，濇反在下。微則陽氣不足，濇則無血。陽氣反微，中風、汗出而反躁煩；濇則無血，厥而且寒。陽微不可下，下之則心下痞鞕。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0185,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨不可下病脈證並治第二十,,動氣在右，不可下。下之則津液內竭，咽燥、鼻乾、頭眩、心悸也。,動氣在右，不可下。下之則津液內竭，咽燥、鼻乾、頭眩、心悸也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0186,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨不可下病脈證並治第二十,,動氣在左，不可下。下之則腹內拘急，食不下，動氣更劇。雖有身熱，臥則欲踡。,動氣在左，不可下。下之則腹內拘急，食不下，動氣更劇。雖有身熱，臥則欲踡。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0187,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨不可下病脈證並治第二十,,動氣在上，不可下。下之則掌握熱煩，身上浮冷，熱汗自泄，欲得水自灌。,動氣在上，不可下。下之則掌握熱煩，身上浮冷，熱汗自泄，欲得水自灌。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0188,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨不可下病脈證並治第二十,,動氣在下，不可下。下之則腹脹滿，卒起頭眩，食則下清穀，心下痞也。,動氣在下，不可下。下之則腹脹滿，卒起頭眩，食則下清穀，心下痞也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0189,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨不可下病脈證並治第二十,,咽中閉寒，不可下。下之則上輕下重，水漿不下，臥則欲踡，身急痛，下利日數十行。,咽中閉寒，不可下。下之則上輕下重，水漿不下，臥則欲踡，身急痛，下利日數十行。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0190,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨不可下病脈證並治第二十,,諸外實者，不可下。下之則發微熱，亡脈厥者，當臍握熱。,諸外實者，不可下。下之則發微熱，亡脈厥者，當臍握熱。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0191,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨不可下病脈證並治第二十,,諸虛者，不可下。下之則大渴，求水者易愈，惡水者劇。,諸虛者，不可下。下之則大渴，求水者易愈，惡水者劇。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0192,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨不可下病脈證並治第二十,,脈濡而弱，弱反在關，濡反在巔，弦反在上，微反在下。弦為陽運，微為陰寒。上實下虛，意欲得溫。微弦為虛，虛者不可下也。,脈濡而弱，弱反在關，濡反在巔，弦反在上，微反在下。弦為陽運，微為陰寒。上實下虛，意欲得溫。微弦為虛，虛者不可下也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0193,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨不可下病脈證並治第二十,,微則為欬，欬則吐涎，下之則欬止，而利因不休。利不休，則胸中如蟲齧，粥入則出，小便不利，兩脅拘急，喘息為難，頸背相引，臂則不仁，極寒，反汗出，身冷若冰，眼睛不慧，語言不休，而穀氣多入，此為除中，口雖欲言，舌不得前。,微則為欬，欬則吐涎，下之則欬止，而利因不休。利不休，則胸中如蟲齧，粥入則出，小便不利，兩脅拘急，喘息為難，頸背相引，臂則不仁，極寒，反汗出，身冷若冰，眼睛不慧，語言不休，而穀氣多入，此為除中，口雖欲言，舌不得前。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0194,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨不可下病脈證並治第二十,,脈濡而弱，弱反在關，濡反在巔，浮反在上，數反在下。浮為陽虛，數為無血，浮為虛，數為熱。浮為虛，自汗出而惡寒；數為痛，振寒而慄。微弱在關，胸下為急，喘汗而不得呼吸，呼吸之中，痛在於脅，振寒相搏，形如瘧狀，醫反下之，故令脈數、發熱，狂走見鬼，心下為痞，小便淋瀝，小腹甚鞕，小便則尿血也。,脈濡而弱，弱反在關，濡反在巔，浮反在上，數反在下。浮為陽虛，數為無血，浮為虛，數為熱。浮為虛，自汗出而惡寒；數為痛，振寒而慄。微弱在關，胸下為急，喘汗而不得呼吸，呼吸之中，痛在於脅，振寒相搏，形如瘧狀，醫反下之，故令脈數、發熱，狂走見鬼，心下為痞，小便淋瀝，小腹甚鞕，小便則尿血也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0195,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨不可下病脈證並治第二十,,脈濡而緊，濡則衛氣微，緊則榮中寒。陽微衛中風，發熱而惡寒；榮緊胃氣冷，微嘔心內煩。醫為有大熱，解肌而發汗，亡陽虛煩躁，心下苦痞堅。表裏俱虛竭，卒起而頭眩。客熱在皮膚，悵怏不得眠。不知胃氣冷，緊寒在關元。技巧無所施，汲水灌其身。客熱應時罷，慄慄而振寒。重被而覆之，汗出而冒巔。體惕而又振，小便為微難。寒氣因水發，清穀不容間。嘔變反腸出，顛倒不得安。手足為微逆，身冷而內煩。遲欲從後救，安可復追還。,脈濡而緊，濡則衛氣微，緊則榮中寒。陽微衛中風，發熱而惡寒；榮緊胃氣冷，微嘔心內煩。醫為有大熱，解肌而發汗，亡陽虛煩躁，心下苦痞堅。表裏俱虛竭，卒起而頭眩。客熱在皮膚，悵怏不得眠。不知胃氣冷，緊寒在關元。技巧無所施，汲水灌其身。客熱應時罷，慄慄而振寒。重被而覆之，汗出而冒巔。體惕而又振，小便為微難。寒氣因水發，清穀不容間。嘔變反腸出，顛倒不得安。手足為微逆，身冷而內煩。遲欲從後救，安可復追還。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0196,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨不可下病脈證並治第二十,,脈浮而大，浮為氣實，大為血虛。血虛為無陰，孤陽獨下陰部者，小便當赤而難，胞中當虛，今反小便利而大汗出，法應衛家當微，今反更實，津液四射，榮竭血盡，乾煩而不得眠，血薄肉消，而成暴液。醫復以毒藥攻其胃，此為重虛，客陽去有期，必下如污埿而死。,脈浮而大，浮為氣實，大為血虛。血虛為無陰，孤陽獨下陰部者，小便當赤而難，胞中當虛，今反小便利而大汗出，法應衛家當微，今反更實，津液四射，榮竭血盡，乾煩而不得眠，血薄肉消，而成暴液。醫復以毒藥攻其胃，此為重虛，客陽去有期，必下如污埿而死。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0197,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨不可下病脈證並治第二十,,脈數者，久數不止，止則邪結正氣不能復，正氣卻結於藏，故邪氣浮之，與皮毛相得。脈數者，不可下，下之則必煩，利不止。,脈數者，久數不止，止則邪結正氣不能復，正氣卻結於藏，故邪氣浮之，與皮毛相得。脈數者，不可下，下之則必煩，利不止。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0198,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨不可下病脈證並治第二十,,脈浮大，應發汗，醫反下之，此為大逆。,脈浮大，應發汗，醫反下之，此為大逆。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0199,SHSRC0033,傷寒論（宋本）,,auxiliary_clause,辨不可下病脈證並治第二十,,嘔多，雖有陽明證，不可攻之。,嘔多，雖有陽明證，不可攻之。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0200,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨不可下病脈證並治第二十,,太陽病，外證未解，不可下，下之為逆。,太陽病，外證未解，不可下，下之為逆。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0201,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨不可下病脈證並治第二十,,夫病陽多者熱，下之則鞕。,夫病陽多者熱，下之則鞕。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0202,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨不可下病脈證並治第二十,,無陽陰強，大便鞕者，下之則必清穀腹滿。,無陽陰強，大便鞕者，下之則必清穀腹滿。,[],,,,,,,,,,,,,,,
