relation_id,source_node_id,source_node_type,target_node_id,target_node_type,relation_type,description,target_citation,check_source_node,check_target_node,check_relation_type,check_evidence_source,review_status,corrected_field,original_value,corrected_value,reviewer_id,review_date,reason,notes
REL_03524,SHL_SONGBEN_0071,clause,CR_XUANJIE_0014,commentary,commentary_support,黃元御《傷寒懸解》對本條有注（對齊相似度0.82）。,傷寒懸解:p426,,,,,,,,,,,,
REL_03525,SHL_SONGBEN_0072,clause,CR_XUANJIE_0015,commentary,commentary_support,黃元御《傷寒懸解》對本條有注（對齊相似度1.00）。,傷寒懸解:p429,,,,,,,,,,,,
REL_03526,SHL_SONGBEN_0029,clause,CR_XUANJIE_0016,commentary,commentary_support,黃元御《傷寒懸解》對本條有注（對齊相似度0.94）。,傷寒懸解:p432,,,,,,,,,,,,
REL_03527,SHL_SONGBEN_0122,clause,CR_XUANJIE_0017,commentary,commentary_support,黃元御《傷寒懸解》對本條有注（對齊相似度0.71）。,傷寒懸解:p445,,,,,,,,,,,,
REL_03528,SHL_SONGBEN_0091,clause,CR_XUANJIE_0018,commentary,commentary_support,黃元御《傷寒懸解》對本條有注（對齊相似度0.92）。,傷寒懸解:p451,,,,,,,,,,,,
REL_03529,SHL_SONGBEN_0022,clause,CR_XUANJIE_0019,commentary,commentary_support,黃元御《傷寒懸解》對本條有注（對齊相似度0.73）。,傷寒懸解:p468,,,,,,,,,,,,
REL_03530,SHL_SONGBEN_0082,clause,CR_XUANJIE_0020,commentary,commentary_support,黃元御《傷寒懸解》對本條有注（對齊相似度0.95）。,傷寒懸解:p533,,,,,,,,,,,,
REL_03531,SHL_SONGBEN_0117,clause,CR_XUANJIE_0021,commentary,commentary_support,黃元御《傷寒懸解》對本條有注（對齊相似度0.63）。,傷寒懸解:p550,,,,,,,,,,,,
REL_03532,SHL_SONGBEN_0088,clause,CR_XUANJIE_0022,commentary,commentary_support,黃元御《傷寒懸解》對本條有注（對齊相似度1.00）。,傷寒懸解:p579,,,,,,,,,,,,
REL_03533,SHL_SONGBEN_0156,clause,CR_XUANJIE_0023,commentary,commentary_support,黃元御《傷寒懸解》對本條有注（對齊相似度0.90）。,傷寒懸解:p661,,,,,,,,,,,,
REL_03534,SHL_SONGBEN_0183,clause,CR_XUANJIE_0024,commentary,commentary_support,黃元御《傷寒懸解》對本條有注（對齊相似度0.63）。,傷寒懸解:p686,,,,,,,,,,,,
REL_03535,SHL_SONGBEN_0181,clause,CR_XUANJIE_0025,commentary,commentary_support,黃元御《傷寒懸解》對本條有注（對齊相似度0.68）。,傷寒懸解:p696,,,,,,,,,,,,
REL_03536,SHL_SONGBEN_0240,clause,CR_XUANJIE_0026,commentary,commentary_support,黃元御《傷寒懸解》對本條有注（對齊相似度0.91）。,傷寒懸解:p702,,,,,,,,,,,,
REL_03537,SHL_SONGBEN_0234,clause,CR_XUANJIE_0027,commentary,commentary_support,黃元御《傷寒懸解》對本條有注（對齊相似度1.00）。,傷寒懸解:p707,,,,,,,,,,,,
REL_03538,SHL_SONGBEN_0235,clause,CR_XUANJIE_0028,commentary,commentary_support,黃元御《傷寒懸解》對本條有注（對齊相似度1.00）。,傷寒懸解:p710,,,,,,,,,,,,
REL_03539,SHL_SONGBEN_0203,clause,CR_XUANJIE_0029,commentary,commentary_support,黃元御《傷寒懸解》對本條有注（對齊相似度0.71）。,傷寒懸解:p753,,,,,,,,,,,,
REL_03540,SHL_SONGBEN_0233,clause,CR_XUANJIE_0030,commentary,commentary_support,黃元御《傷寒懸解》對本條有注（對齊相似度0.75）。,傷寒懸解:p755,,,,,,,,,,,,
REL_03541,SHL_SONGBEN_0209,clause,CR_XUANJIE_0031,commentary,commentary_support,黃元御《傷寒懸解》對本條有注（對齊相似度0.67）。,傷寒懸解:p769,,,,,,,,,,,,
REL_03542,SHL_SONGBEN_0214,clause,CR_XUANJIE_0032,commentary,commentary_support,黃元御《傷寒懸解》對本條有注（對齊相似度0.76）。,傷寒懸解:p771,,,,,,,,,,,,
REL_03543,SHL_SONGBEN_0212,clause,CR_XUANJIE_0033,commentary,commentary_support,黃元御《傷寒懸解》對本條有注（對齊相似度0.74）。,傷寒懸解:p773,,,,,,,,,,,,
REL_03544,SHL_SONGBEN_0105,clause,CR_XUANJIE_0034,commentary,commentary_support,黃元御《傷寒懸解》對本條有注（對齊相似度0.69）。,傷寒懸解:p779,,,,,,,,,,,,
REL_03545,SHL_SONGBEN_0215,clause,CR_XUANJIE_0035,commentary,commentary_support,黃元御《傷寒懸解》對本條有注（對齊相似度0.78）。,傷寒懸解:p783,,,,,,,,,,,,
REL_03546,SHL_SONGBEN_0239,clause,CR_XUANJIE_0036,commentary,commentary_support,黃元御《傷寒懸解》對本條有注（對齊相似度0.74）。,傷寒懸解:p787,,,,,,,,,,,,
REL_03547,SHL_SONGBEN_0241,clause,CR_XUANJIE_0037,commentary,commentary_support,黃元御《傷寒懸解》對本條有注（對齊相似度0.61）。,傷寒懸解:p789,,,,,,,,,,,,
REL_03548,SHL_SONGBEN_0237,clause,CR_XUANJIE_0038,commentary,commentary_support,黃元御《傷寒懸解》對本條有注（對齊相似度0.78）。,傷寒懸解:p805,,,,,,,,,,,,
REL_03549,SHL_SONGBEN_0194,clause,CR_XUANJIE_0039,commentary,commentary_support,黃元御《傷寒懸解》對本條有注（對齊相似度0.69）。,傷寒懸解:p822,,,,,,,,,,,,
REL_03550,SHL_SONGBEN_0380,clause,CR_XUANJIE_0040,commentary,commentary_support,黃元御《傷寒懸解》對本條有注（對齊相似度0.62）。,傷寒懸解:p824,,,,,,,,,,,,
REL_03551,SHL_SONGBEN_0196,clause,CR_XUANJIE_0041,commentary,commentary_support,黃元御《傷寒懸解》對本條有注（對齊相似度0.77）。,傷寒懸解:p828,,,,,,,,,,,,
REL_03552,SHL_SONGBEN_0244,clause,CR_XUANJIE_0042,commentary,commentary_support,黃元御《傷寒懸解》對本條有注（對齊相似度0.95）。,傷寒懸解:p841,,,,,,,,,,,,
REL_03553,SHL_SONGBEN_0228,clause,CR_XUANJIE_0043,commentary,commentary_support,黃元御《傷寒懸解》對本條有注（對齊相似度0.95）。,傷寒懸解:p859,,,,,,,,,,,,
REL_03554,SHL_SONGBEN_0219,clause,CR_XUANJIE_0044,commentary,commentary_support,黃元御《傷寒懸解》對本條有注（對齊相似度0.89）。,傷寒懸解:p862,,,,,,,,,,,,
REL_03555,SHL_SONGBEN_0224,clause,CR_XUANJIE_0045,commentary,commentary_support,黃元御《傷寒懸解》對本條有注（對齊相似度0.60）。,傷寒懸解:p865,,,,,,,,,,,,
REL_03556,SHL_SONGBEN_0236,clause,CR_XUANJIE_0046,commentary,commentary_support,黃元御《傷寒懸解》對本條有注（對齊相似度0.92）。,傷寒懸解:p881,,,,,,,,,,,,
REL_03557,SHL_SONGBEN_0229,clause,CR_XUANJIE_0047,commentary,commentary_support,黃元御《傷寒懸解》對本條有注（對齊相似度0.81）。,傷寒懸解:p888,,,,,,,,,,,,
REL_03558,SHL_SONGBEN_0037,clause,CR_XUANJIE_0048,commentary,commentary_support,黃元御《傷寒懸解》對本條有注（對齊相似度0.94）。,傷寒懸解:p915,,,,,,,,,,,,
REL_03559,SHL_SONGBEN_0045,clause,CR_LUNZHU_0001,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.63）。,傷寒論注:p8,,,,,,,,,,,,
REL_03560,SHL_SONGBEN_0007,clause,CR_LUNZHU_0002,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.64）。,傷寒論注:p14,,,,,,,,,,,,
REL_03561,SHL_SONGBEN_0007,clause,CR_LUNZHU_0002,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.64）。,傷寒論注:p17,,,,,,,,,,,,
REL_03562,SHL_SONGBEN_0004,clause,CR_LUNZHU_0004,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度1.00）。,傷寒論注:p31,,,,,,,,,,,,
REL_03563,SHL_SONGBEN_0005,clause,CR_LUNZHU_0005,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度1.00）。,傷寒論注:p33,,,,,,,,,,,,
REL_03564,SHL_SONGBEN_0270,clause,CR_LUNZHU_0006,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度1.00）。,傷寒論注:p35,,,,,,,,,,,,
REL_03565,SHL_SONGBEN_0269,clause,CR_LUNZHU_0007,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度1.00）。,傷寒論注:p37,,,,,,,,,,,,
REL_03566,SHL_SONGBEN_0008,clause,CR_LUNZHU_0008,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.91）。,傷寒論注:p39,,,,,,,,,,,,
REL_03567,SHL_SONGBEN_0010,clause,CR_LUNZHU_0009,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度1.00）。,傷寒論注:p43,,,,,,,,,,,,
REL_03568,SHL_SONGBEN_0001,clause,CR_LUNZHU_0010,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度1.00）。,傷寒論注:p46,,,,,,,,,,,,
REL_03569,SHL_SONGBEN_0002,clause,CR_LUNZHU_0011,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度1.00）。,傷寒論注:p49,,,,,,,,,,,,
REL_03570,SHL_SONGBEN_0003,clause,CR_LUNZHU_0012,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.92）。,傷寒論注:p52,,,,,,,,,,,,
REL_03571,SHL_SONGBEN_0009,clause,CR_LUNZHU_0013,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度1.00）。,傷寒論注:p61,,,,,,,,,,,,
REL_03572,SHL_SONGBEN_0094,clause,CR_LUNZHU_0014,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.95）。,傷寒論注:p65,,,,,,,,,,,,
REL_03573,SHL_SONGBEN_0093,clause,CR_LUNZHU_0015,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.81）。,傷寒論注:p68,,,,,,,,,,,,
REL_03574,SHL_SONGBEN_0013,clause,CR_LUNZHU_0016,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.90）。,傷寒論注:p77,,,,,,,,,,,,
REL_03575,SHL_SONGBEN_0042,clause,CR_LUNZHU_0017,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度1.00）。,傷寒論注:p79,,,,,,,,,,,,
REL_03576,SHL_SONGBEN_0012,clause,CR_LUNZHU_0018,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度1.00）。,傷寒論注:p81,,,,,,,,,,,,
REL_03577,SHL_SONGBEN_0024,clause,CR_LUNZHU_0019,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度1.00）。,傷寒論注:p83,,,,,,,,,,,,
REL_03578,SHL_SONGBEN_0095,clause,CR_LUNZHU_0020,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.88）。,傷寒論注:p85,,,,,,,,,,,,
REL_03579,SHL_SONGBEN_0113,clause,CR_LUNZHU_0021,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.92）。,傷寒論注:p87,,,,,,,,,,,,
REL_03580,SHL_SONGBEN_0057,clause,CR_LUNZHU_0022,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.93）。,傷寒論注:p89,,,,,,,,,,,,
REL_03581,SHL_SONGBEN_0054,clause,CR_LUNZHU_0023,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.91）。,傷寒論注:p91,,,,,,,,,,,,
REL_03582,SHL_SONGBEN_0053,clause,CR_LUNZHU_0024,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.69）。,傷寒論注:p93,,,,,,,,,,,,
REL_03583,SHL_SONGBEN_0044,clause,CR_LUNZHU_0025,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.91）。,傷寒論注:p97,,,,,,,,,,,,
REL_03584,SHL_SONGBEN_0045,clause,CR_LUNZHU_0001,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.86）。,傷寒論注:p100,,,,,,,,,,,,
REL_03585,SHL_SONGBEN_0015,clause,CR_LUNZHU_0027,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.88）。,傷寒論注:p102,,,,,,,,,,,,
REL_03586,SHL_SONGBEN_0091,clause,CR_LUNZHU_0028,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.83）。,傷寒論注:p104,,,,,,,,,,,,
REL_03587,SHL_SONGBEN_0372,clause,CR_LUNZHU_0029,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.86）。,傷寒論注:p106,,,,,,,,,,,,
REL_03588,SHL_SONGBEN_0387,clause,CR_LUNZHU_0030,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度1.00）。,傷寒論注:p108,,,,,,,,,,,,
REL_03589,SHL_SONGBEN_0164,clause,CR_LUNZHU_0031,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度1.00）。,傷寒論注:p110,,,,,,,,,,,,
REL_03590,SHL_SONGBEN_0056,clause,CR_LUNZHU_0032,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.87）。,傷寒論注:p113,,,,,,,,,,,,
REL_03591,SHL_SONGBEN_0023,clause,CR_LUNZHU_0033,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.92）。,傷寒論注:p116,,,,,,,,,,,,
REL_03592,SHL_SONGBEN_0027,clause,CR_LUNZHU_0034,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度1.00）。,傷寒論注:p119,,,,,,,,,,,,
REL_03593,SHL_SONGBEN_0146,clause,CR_LUNZHU_0035,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.87）。,傷寒論注:p122,,,,,,,,,,,,
REL_03594,SHL_SONGBEN_0017,clause,CR_LUNZHU_0036,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.87）。,傷寒論注:p136,,,,,,,,,,,,
REL_03595,SHL_SONGBEN_0019,clause,CR_LUNZHU_0037,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度1.00）。,傷寒論注:p138,,,,,,,,,,,,
REL_03596,SHL_SONGBEN_0016,clause,CR_LUNZHU_0038,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.64）。,傷寒論注:p141,,,,,,,,,,,,
REL_03597,SHL_SONGBEN_0025,clause,CR_LUNZHU_0039,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.90）。,傷寒論注:p143,,,,,,,,,,,,
REL_03598,SHL_SONGBEN_0020,clause,CR_LUNZHU_0040,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度1.00）。,傷寒論注:p145,,,,,,,,,,,,
REL_03599,SHL_SONGBEN_0062,clause,CR_LUNZHU_0041,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.71）。,傷寒論注:p150,,,,,,,,,,,,
REL_03600,SHL_SONGBEN_0068,clause,CR_LUNZHU_0042,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度1.00）。,傷寒論注:p152,,,,,,,,,,,,
REL_03601,SHL_SONGBEN_0064,clause,CR_LUNZHU_0043,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度1.00）。,傷寒論注:p155,,,,,,,,,,,,
REL_03602,SHL_SONGBEN_0065,clause,CR_LUNZHU_0044,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.93）。,傷寒論注:p157,,,,,,,,,,,,
REL_03603,SHL_SONGBEN_0028,clause,CR_LUNZHU_0045,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.95）。,傷寒論注:p159,,,,,,,,,,,,
REL_03604,SHL_SONGBEN_0139,clause,CR_LUNZHU_0046,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.96）。,傷寒論注:p162,,,,,,,,,,,,
REL_03605,SHL_SONGBEN_0163,clause,CR_LUNZHU_0047,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.83）。,傷寒論注:p164,,,,,,,,,,,,
REL_03606,SHL_SONGBEN_0034,clause,CR_LUNZHU_0048,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.88）。,傷寒論注:p166,,,,,,,,,,,,
REL_03607,SHL_SONGBEN_0021,clause,CR_LUNZHU_0049,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.75）。,傷寒論注:p169,,,,,,,,,,,,
REL_03608,SHL_SONGBEN_0043,clause,CR_LUNZHU_0050,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.78）。,傷寒論注:p171,,,,,,,,,,,,
REL_03609,SHL_SONGBEN_0279,clause,CR_LUNZHU_0051,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.94）。,傷寒論注:p173,,,,,,,,,,,,
REL_03610,SHL_SONGBEN_0067,clause,CR_LUNZHU_0052,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度1.00）。,傷寒論注:p175,,,,,,,,,,,,
REL_03611,SHL_SONGBEN_0117,clause,CR_LUNZHU_0053,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.89）。,傷寒論注:p178,,,,,,,,,,,,
REL_03612,SHL_SONGBEN_0112,clause,CR_LUNZHU_0054,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.83）。,傷寒論注:p180,,,,,,,,,,,,
REL_03613,SHL_SONGBEN_0118,clause,CR_LUNZHU_0055,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度1.00）。,傷寒論注:p182,,,,,,,,,,,,
REL_03614,SHL_SONGBEN_0029,clause,CR_LUNZHU_0056,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.88）。,傷寒論注:p215,,,,,,,,,,,,
REL_03615,SHL_SONGBEN_0035,clause,CR_LUNZHU_0057,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度1.00）。,傷寒論注:p227,,,,,,,,,,,,
REL_03616,SHL_SONGBEN_0051,clause,CR_LUNZHU_0058,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.80）。,傷寒論注:p230,,,,,,,,,,,,
REL_03617,SHL_SONGBEN_0085,clause,CR_LUNZHU_0059,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.64）。,傷寒論注:p238,,,,,,,,,,,,
REL_03618,SHL_SONGBEN_0049,clause,CR_LUNZHU_0060,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.85）。,傷寒論注:p240,,,,,,,,,,,,
REL_03619,SHL_SONGBEN_0046,clause,CR_LUNZHU_0061,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.93）。,傷寒論注:p247,,,,,,,,,,,,
REL_03620,SHL_SONGBEN_0055,clause,CR_LUNZHU_0062,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.88）。,傷寒論注:p251,,,,,,,,,,,,
REL_03621,SHL_SONGBEN_0047,clause,CR_LUNZHU_0063,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度1.00）。,傷寒論注:p253,,,,,,,,,,,,
REL_03622,SHL_SONGBEN_0050,clause,CR_LUNZHU_0064,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.85）。,傷寒論注:p256,,,,,,,,,,,,
REL_03623,SHL_SONGBEN_0036,clause,CR_LUNZHU_0065,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.86）。,傷寒論注:p258,,,,,,,,,,,,
REL_03624,SHL_SONGBEN_0235,clause,CR_LUNZHU_0066,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度1.00）。,傷寒論注:p260,,,,,,,,,,,,
REL_03625,SHL_SONGBEN_0037,clause,CR_LUNZHU_0067,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.94）。,傷寒論注:p263,,,,,,,,,,,,
REL_03626,SHL_SONGBEN_0023,clause,CR_LUNZHU_0033,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.92）。,傷寒論注:p271,,,,,,,,,,,,
REL_03627,SHL_SONGBEN_0027,clause,CR_LUNZHU_0034,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度1.00）。,傷寒論注:p275,,,,,,,,,,,,
REL_03628,SHL_SONGBEN_0075,clause,CR_LUNZHU_0070,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.69）。,傷寒論注:p279,,,,,,,,,,,,
REL_03629,SHL_SONGBEN_0122,clause,CR_LUNZHU_0071,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.95）。,傷寒論注:p281,,,,,,,,,,,,
REL_03630,SHL_SONGBEN_0089,clause,CR_LUNZHU_0072,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.75）。,傷寒論注:p283,,,,,,,,,,,,
REL_03631,SHL_SONGBEN_0066,clause,CR_LUNZHU_0073,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.84）。,傷寒論注:p285,,,,,,,,,,,,
REL_03632,SHL_SONGBEN_0066,clause,CR_LUNZHU_0073,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.67）。,傷寒論注:p287,,,,,,,,,,,,
REL_03633,SHL_SONGBEN_0088,clause,CR_LUNZHU_0075,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度1.00）。,傷寒論注:p291,,,,,,,,,,,,
REL_03634,SHL_SONGBEN_0063,clause,CR_LUNZHU_0076,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.71）。,傷寒論注:p294,,,,,,,,,,,,
REL_03635,SHL_SONGBEN_0262,clause,CR_LUNZHU_0077,commentary,commentary_support,柯琴《傷寒論注》對本條有注（對齊相似度0.70）。,傷寒論注:p301,,,,,,,,,,,,
